=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.02 11:15:39 =~=~=~=~=~=~=~=~=~=~=~=
SEEING EYE FORCE DATA COLLECION
Scale setup in 5 seconds
Setting up scale...
READINGS, KGs:
0.39 62268
0.30 62369
0.19 62470
0.24 62571
0.39 62671
0.55 62773
0.37 62874
0.19 62974
0.18 63076
0.13 63177
0.14 63278
0.11 63379
0.21 63479
0.18 63581
0.09 63682
0.13 63782
0.06 63884
-0.01 63984
0.06 64086
0.05 64187
0.08 64287
0.09 64389
0.08 64489
0.14 64590
0.14 64692
0.10 64792
0.29 64893
0.56 64994
0.87 65095
0.87 65197
0.68 65297
0.37 65398
0.10 65500
0.02 65600
-0.02 65701
-0.04 65802
-0.05 65903
-0.04 66004
-0.04 66105
-0.04 66206
-0.05 66307
-0.04 66408
0.01 66509
0.03 66610
0.03 66711
-0.02 66811
-0.04 66913
-0.05 67014
-0.06 67115
-0.06 67216
-0.05 67316
-0.06 67418
-0.07 67519
-0.09 67619
-0.10 67721
-0.08 67822
-0.07 67922
-0.07 68024
-0.09 68124
-0.08 68226
-0.09 68327
-0.06 68427
-0.06 68529
-0.06 68629
-0.07 68730
-0.06 68832
-0.06 68932
-0.04 69033
-
