=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.02 10:10:33 =~=~=~=~=~=~=~=~=~=~=~=
SEEING EYE FORCE DATA COLLECION
Scale setup in 5 seconds
Setting up scale...
READINGS, KGs:
1.17 86100
0.94 86201
1.15 86302
1.66 86403
1.97 86504
1.17 86605
1.12 86706
1.33 86807
1.26 86907
1.10 87009
1.08 87110
1.20 87211
1.28 87312
1.15 87413
1.21 87514
1.20 87615
1.42 87715
1.71 87817
1.80 87918
1.40 88018
1.05 88120
0.63 88220
0.59 88322
0.80 88423
1.38 88523
2.26 88625
3.66 88726
5.09 88826
5.75 88928
6.62 89028
6.32 89129
4.73 89231
2.42 89331
1.20 89433
0.77 89534
0.62 89634
0.58 89736
1.26 89836
1.42 89937
1.79 90039
1.89 90139
1.61 90241
1.85 90341
2.15 90442
2.22 90544
2.33 90644
2.50 90745
2.39 90847
2.30 90947
2.42 91048
2.54 91149
2.84 91250
3.33 91352
5.77 91452
5.77 91553
5.17 91655
3.52 91755
2.20 91856
1.58 91957
1.00 92058
0.75 92160
0.68 92260
0.93 92361
1.38 92462
1.61 92563
1.56 92664
1.86 92765
2.31 92866
2.17 92967
1.99 93068
2.04 93169
1.75 93270
1.27 93371
1.22 93472
1.24 93573
1.17 93674
1.18 93774
1.94 93876
8.39 93977
9.89 94077
6.63 94179
2.94 94280
1.46 94381
0.95 94482
0.84 94582
1.00 94684
1.13 94785
1.24 94885
1.37 94987
1.39 95088
1.49 95188
1.73 95290
1.87 95390
1.75 95492
2.10 95593
2.01 95693
1.84 95795
1.77 95895
1.67 95996
1.48 96098
1.49 96198
1.50 96300
1.24 96401
1.21 96501
1.23 96603
1.09 96703
1.42 96804
2.92 96906
5.41 97006
6.61 97107
4.51 97208
2.74 97309
1.36 97411
1.19 97511
1.41 97612
1.97 97714
1.68 97814
1.37 97915
2.12 98016
2.46 98117
2.25 98219
1.80 98319
1.67 98420
2.09 98522
2.23 98622
1.99 98723
2.09 98824
2.43 98925
2.84 99026
4.07 99127
5.85 99228
5.45 99329
4.34 99430
3.99 99531
2.40 99632
1.63 99733
1.68 99834
1.39 99935
1.28 100036
1.42 100136
1.75 100238
1.92 100339
1.92 100440
1.06 100541
1.01 100642
1.17 100743
1.15 100844
1.11 100945
1.28 101046
1.53 101147
1.38 101249
0.92 101349
0.79 101450
1.18 101552
2.70 101652
6.45 101753
9.60 101855
7.34 101955
3.89 102056
1.99 102158
1.16 102258
0.57 102360
0.35 102461
0.31 102561
0.41 102663
0.70 102764
1.21 102864
1.61 102966
1.45 103067
1.42 103168
1.29 103269
1.22 103370
1.19 103471
1.24 103572
1.03 103673
0.61 103774
0.54 103875
0.45 103976
0.53 104077
0.72 104178
0.99 104279
1.01 104380
1.01 104481
0.75 104582
0.56 104683
0.52 104784
0.63 104885
1.13 104986
1.79 105088
1.70 105188
1.56 105289
1.83 105391
2.22 105491
2.55 105592
2.60 105694
2.61 105794
2.64 105895
1.96 105997
1.67 106097
1.71 106199
1.93 106300
2.35 106400
2.85 106502
2.93 106603
2.02 106703
1.23 106805
0.72 106906
0.21 107006
0.12 107108
0.14 107209
0.11 107310
0.08 107411
0.06 107512
0.03 107613
0.02 107714
0.01 107815
-0.00 107916
-0.01 108017
-0.02 108118
-0.03 108219
-0.03 108320
-0.03 108421
-0.03 108522
-0.01 108623
-0.01 108724
-0.01 108825
-0.01 108926
-0.01 109027
-0.01 109128
0.01 109230
0
