=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.02 10:49:26 =~=~=~=~=~=~=~=~=~=~=~=
SEEING EYE FORCE DATA COLLECION
Scale setup in 5 seconds
Setting up scale...
READINGS, KGs:
3.54 47340
6.59 47441
7.00 47542
5.08 47643
2.99 47744
1.40 47845
1.29 47946
1.22 48047
1.42 48148
1.52 48249
1.50 48350
1.29 48451
0.77 48551
0.36 48653
0.33 48754
0.22 48855
0.14 48956
0.17 49056
0.21 49158
0.22 49259
0.24 49359
0.22 49461
0.06 49562
0.03 49662
0.06 49764
0.14 49864
0.17 49966
0.29 50067
0.86 50167
2.37 50269
4.43 50369
4.01 50470
2.94 50572
1.49 50672
0.63 50774
0.40 50874
0.52 50975
0.60 51077
0.72 51177
0.73 51278
0.63 51380
0.64 51480
0.55 51581
0.43 51682
0.44 51783
0.60 51885
0.75 51985
0.88 52086
1.43 52187
2.06 52288
3.54 52389
4.85 52490
4.99 52591
4.04 52692
1.01 52793
0.47 52894
0.22 52995
0.17 53096
0.21 53197
0.25 53298
0.32 53399
0.32 53499
0.33 53601
0.25 53702
0.17 53803
0.16 53904
0.17 54005
0.19 54106
0.19 54207
0.12 54307
0.07 54409
0.05 54510
0.10 54610
0.35 54712
1.37 54812
4.16 54914
6.57 55015
5.57 55115
3.20 55217
1.01 55317
0.50 55418
0.26 55520
0.23 55620
0.21 55721
0.28 55823
0.38 55923
0.31 56025
0.18 56125
0.11 56226
0.06 56328
0.04 56428
0.06 56529
0.12 56630
0.20 56731
0.33 56833
0.37 56933
0.19 57034
0.14 57135
0.13 57236
0.23 57337
0.49 57438
0.79 57539
1.06 57639
1.13 57741
1.15 57842
1.22 57943
1.25 58044
1.26 58145
1.10 58246
0.95 58347
0.79 58447
0.59 58549
0.83 58650
1.22 58750
1.41 58852
1.09 58952
0.78 59054
0.71 59155
0.54 59255
0.54 59357
0.79 59458
0.88 59558
0.69 59660
0.65 59760
0.73 59862
1.08 59963
1.22 60063
1.16 60165
1.49 60265
1.51 60366
1.46 60468
1.15 60568
0.87 60669
0.65 60771
0.40 60871
0.16 60973
0.09 61073
0.04 61174
-0.00 61276
-0.03 61376
-0.04 61477
-0.04 61578
-0.02 61679
-0.03 61780
-0.06 61881
-0.05 61982
-0.06 62083
-0.07 62184
-0.07 62285
-0.07 62386
-0.10 62487
-0.12 62588
-0.12 62689
-0.13 62790
-0.12 62891
-0.11 62992
-0.07 63093
-0.04 63194
-0.06 63295
-0.07 63395
-0.07 63497
-0.08 63598
-0.02 63698
0.01 63800
-0.07 63901
-0.09 64002
-0.05 64103
-0.05 64203
-
